cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
47501,279,5673,209,0.473746,0.132175
47601,303,5674,212,0.46983,0.142358
47701,295,5704,213,0.460433,0.135828
47801,279,5648,199,0.508842,0.141967
47901,287,5740,205,0.527644,0.151434
48001,296,5624,205,0.492976,0.145921
48101,295,5726,205,0.519522,0.153259
48201,260,5591,214,0.497068,0.129238
48301,299,5674,210,0.494168,0.147756
48401,265,5642,210,0.45283,0.12
48501,271,5582,206,0.499501,0.135365
48601,254,5592,204,0.472238,0.119949
48701,257,5585,211,0.529299,0.13603
48801,266,5599,204,0.505624,0.134496
48901,289,5671,204,0.502649,0.145266
49001,281,5716,206,0.48878,0.137347
49101,279,5665,209,0.501347,0.139876
49201,292,5725,204,0.48574,0.141836
49301,268,5655,205,0.52098,0.139623
49401,262,5573,214,0.460212,0.120576
49501,261,5640,210,0.484313,0.126406
49601,251,5612,208,0.481343,0.120817
49701,267,5704,214,0.522396,0.13948
49801,255,5661,213,0.519986,0.132597
49901,260,5653,216,0.473203,0.123033
