cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
36001,467,7996,223,0.484276,0.226157
36101,509,8043,218,0.482726,0.245708
36201,509,8173,239,0.531827,0.2707
36301,498,7956,240,0.507744,0.252857
36401,464,7887,230,0.515848,0.239354
36501,500,8029,239,0.482379,0.241189
36601,487,7983,230,0.484732,0.236065
36701,496,7968,236,0.522081,0.258952
36801,454,8011,237,0.521781,0.236889
36901,469,7954,238,0.513927,0.241032
37001,478,7933,239,0.473097,0.22614
37101,498,7937,235,0.478689,0.238387
37201,487,8021,227,0.502359,0.244649
37301,485,8019,242,0.501319,0.24314
37401,453,8070,234,0.499157,0.226118
37501,461,8050,242,0.506204,0.23336
37601,458,8044,235,0.506326,0.231897
37701,484,8105,236,0.532084,0.257529
37801,463,8018,227,0.503082,0.232927
37901,473,8094,232,0.516848,0.244469
38001,474,8162,246,0.520532,0.246732
38101,473,8123,243,0.514113,0.243175
38201,486,8040,235,0.488684,0.237501
38301,469,8094,233,0.530385,0.248751
38401,460,8126,238,0.506679,0.233072
38501,493,8087,245,0.490464,0.241799
38601,467,8047,236,0.48559,0.226771
38701,499,8147,244,0.495312,0.247161
38801,468,8059,239,0.501748,0.234818
38901,459,8128,237,0.531405,0.243915
39001,455,8166,235,0.507598,0.230957
39101,447,8155,242,0.490907,0.219435
39201,441,8075,241,0.479355,0.211396
39301,445,8113,235,0.517012,0.23007
39401,401,8053,235,0.520242,0.208617
39501,471,8206,238,0.503845,0.237311
39601,448,8090,238,0.501397,0.224626
39701,440,8209,235,0.492143,0.216543
39801,455,8232,237,0.493817,0.224687
39901,443,8147,234,0.482414,0.213709
40001,422,8214,239,0.490112,0.206827
40101,424,8189,239,0.530581,0.224966
40201,461,8254,234,0.504627,0.232633
40301,450,8258,245,0.474792,0.213656
40401,446,8216,247,0.548458,0.244612
40501,424,8203,242,0.507755,0.215288
40601,458,8183,241,0.484499,0.2219
40701,441,8105,236,0.507374,0.223752
40801,449,8112,235,0.490058,0.220036
40901,446,8316,233,0.526518,0.234827
41001,434,8268,232,0.515281,0.223632
41101,420,8214,244,0.470391,0.197564
41201,435,8281,241,0.510555,0.222091
41301,450,8190,238,0.482349,0.217057
41401,459,8381,236,0.484323,0.222304
41501,445,8262,244,0.494194,0.219916
41601,449,8253,241,0.514371,0.230952
41701,426,8200,246,0.496395,0.211464
41801,423,8380,238,0.475448,0.201114
41901,444,8290,250,0.519001,0.230437
42001,444,8326,237,0.496909,0.220628
42101,444,8379,238,0.54551,0.242206
42201,443,8450,249,0.508865,0.225427
42301,403,8302,244,0.489569,0.197296
42401,454,8368,245,0.507339,0.230332
42501,431,8283,232,0.497433,0.214394
42601,430,8389,236,0.475343,0.204397
42701,403,8276,242,0.483414,0.194816
42801,413,8286,241,0.514107,0.212326
42901,437,8385,240,0.501731,0.219257
43001,446,8379,240,0.518737,0.231357
43101,403,8264,236,0.503353,0.202851
43201,415,8421,238,0.496426,0.206017
43301,384,8311,237,0.521385,0.200212
43401,426,8231,234,0.542899,0.231275
43501,424,8430,243,0.492943,0.209008
43601,416,8437,250,0.53033,0.220617
43701,414,8418,243,0.500922,0.207382
43801,391,8322,247,0.55718,0.217857
43901,401,8164,237,0.482979,0.193675
44001,393,8299,239,0.485262,0.190708
44101,395,8278,251,0.50538,0.199625
44201,410,8304,249,0.506384,0.207617
44301,404,8302,240,0.51946,0.209862
44401,388,8303,245,0.515155,0.19988
44501,418,8358,245,0.481842,0.20141
44601,381,8298,246,0.492644,0.187697
44701,417,8286,256,0.517939,0.21598
44801,381,8289,250,0.503963,0.19201
44901,403,8236,256,0.529908,0.213553
45001,371,8266,254,0.479737,0.177983
45101,392,8373,254,0.482549,0.189159
45201,417,8251,255,0.513974,0.214327
45301,396,8368,255,0.545786,0.216131
45401,389,8478,253,0.503053,0.195688
45501,385,8470,260,0.469078,0.180595
45601,376,8582,265,0.486193,0.182808
45701,415,8400,268,0.49667,0.206118
45801,395,8431,270,0.498245,0.196807
45901,390,8465,269,0.512993,0.200067
46001,400,8462,272,0.497036,0.198815
46101,397,8492,275,0.494031,0.19613
46201,402,8526,270,0.470453,0.189122
46301,378,8461,276,0.482095,0.182232
46401,381,8495,274,0.503797,0.191947
46501,369,8507,269,0.517463,0.190944
46601,361,8400,265,0.488344,0.176292
46701,361,8420,267,0.509638,0.183979
46801,365,8407,271,0.511825,0.186816
46901,355,8501,276,0.488227,0.17332
47001,400,8513,270,0.528829,0.211532
47101,382,8597,283,0.518597,0.198104
47201,374,8588,266,0.492964,0.184368
47301,378,8588,269,0.523215,0.197775
47401,374,8693,273,0.518405,0.193883
47501,349,8562,270,0.522454,0.182337
47601,376,8543,266,0.500452,0.18817
47701,370,8509,279,0.530284,0.196205
47801,374,8577,268,0.51422,0.192318
47901,379,8632,279,0.494197,0.187301
48001,368,8560,267,0.474624,0.174662
48101,377,8571,271,0.485209,0.182924
48201,368,8575,276,0.494225,0.181875
48301,373,8582,273,0.500205,0.186577
48401,380,8600,274,0.503286,0.191249
48501,363,8571,275,0.485654,0.176292
48601,344,8562,283,0.513446,0.176626
48701,342,8580,287,0.525113,0.179589
48801,374,8627,281,0.492698,0.184269
48901,338,8627,280,0.45763,0.154679
49001,352,8580,272,0.510411,0.179665
49101,343,8531,272,0.509886,0.174891
49201,352,8434,273,0.506881,0.178422
49301,335,8545,276,0.481714,0.161374
49401,323,8520,273,0.508728,0.164319
49501,324,8530,275,0.480596,0.155713
49601,331,8713,280,0.481528,0.159386
49701,335,8705,277,0.482279,0.161564
49801,337,8649,279,0.497103,0.167524
49901,352,8618,282,0.477506,0.168082
50001,332,8668,278,0.485417,0.161159
50101,341,8653,279,0.499464,0.170317
50201,339,8561,272,0.503089,0.170547
50301,353,8666,271,0.503393,0.177698
50401,349,8590,276,0.521756,0.182093
50501,350,8709,275,0.482826,0.168989
50601,353,8778,277,0.537269,0.189656
50701,356,8746,284,0.502853,0.179016
50801,350,8705,285,0.499747,0.174911
50901,313,8646,285,0.502896,0.157406
51001,328,8682,282,0.508173,0.166681
51101,339,8613,278,0.541066,0.183421
51201,334,8549,285,0.53585,0.178974
51301,322,8657,282,0.466095,0.150083
51401,349,8713,279,0.512188,0.178753
51501,337,8762,270,0.516067,0.173915
51601,324,8642,274,0.52726,0.170832
51701,330,8698,282,0.487485,0.16087
51801,313,8704,275,0.477333,0.149405
51901,322,8655,277,0.496446,0.159856
52001,319,8727,278,0.552565,0.176268
52101,310,8776,281,0.514553,0.159512
52201,314,8743,280,0.515069,0.161732
52301,297,8773,275,0.472424,0.14031
52401,315,8687,280,0.507335,0.15981
52501,333,8657,287,0.502621,0.167373
52601,327,8688,285,0.501816,0.164094
52701,310,8629,287,0.52973,0.164216
52801,302,8667,281,0.500961,0.15129
52901,306,8684,286,0.506099,0.154866
53001,307,8751,288,0.481104,0.147699
53101,305,8683,285,0.54775,0.167064
53201,322,8844,284,0.507065,0.163275
53301,309,8759,282,0.486679,0.150384
53401,279,8705,283,0.503996,0.140615
53501,297,8830,278,0.474639,0.140968
53601,305,8694,278,0.498619,0.152079
53701,311,8749,275,0.495685,0.154158
53801,292,8832,279,0.554517,0.161919
53901,288,8806,280,0.528648,0.152251
54001,290,8774,280,0.489511,0.141958
54101,301,8848,280,0.528767,0.159159
54201,280,8832,287,0.469196,0.131375
54301,293,8841,277,0.547691,0.160473
54401,281,8884,273,0.487991,0.137125
54501,268,8782,275,0.483919,0.12969
54601,269,8866,280,0.507713,0.136575
54701,280,8825,285,0.51908,0.145342
54801,290,8818,281,0.475297,0.137836
54901,263,8770,274,0.507213,0.133397
55001,288,8862,280,0.493638,0.142168
55101,288,8813,282,0.52542,0.151321
55201,291,8795,280,0.501558,0.145953
55301,287,8918,279,0.46729,0.134112
55401,273,8836,275,0.467455,0.127615
55501,285,8840,276,0.507524,0.144644
55601,287,8760,284,0.498634,0.143108
55701,281,8881,276,0.489593,0.137576
55801,287,8946,283,0.528342,0.151634
55901,273,8868,282,0.50979,0.139173
56001,255,8808,294,0.502748,0.128201
56101,244,8871,288,0.471967,0.11516
56201,264,8837,285,0.487588,0.128723
56301,242,8878,280,0.507033,0.122702
56401,274,8885,287,0.509281,0.139543
56501,262,8799,284,0.515467,0.135052
56601,244,8775,282,0.540352,0.131846
56701,253,8831,286,0.524177,0.132617
56801,245,8768,287,0.49436,0.121118
56901,253,8792,284,0.490611,0.124125
57001,262,8947,283,0.477494,0.125103
57101,251,8827,283,0.506202,0.127057
57201,249,8796,286,0.506698,0.126168
57301,253,8832,281,0.490552,0.12411
57401,257,8851,287,0.496883,0.127699
57501,226,8787,283,0.517965,0.11706
57601,254,8812,288,0.497395,0.126338
57701,252,8831,280,0.485238,0.12228
57801,220,8799,285,0.504966,0.111093
57901,237,8833,286,0.513736,0.121755
58001,238,8826,288,0.513104,0.122119
58101,230,8804,290,0.492164,0.113198
58201,246,8801,281,0.519563,0.127812
58301,208,8793,283,0.51031,0.106144
58401,224,8862,284,0.504817,0.113079
58501,219,8810,286,0.521253,0.114154
58601,232,8853,283,0.474688,0.110128
58701,224,8846,278,0.503617,0.11281
58801,205,8852,285,0.493003,0.101066
58901,223,8794,280,0.481721,0.107424
59001,212,8834,281,0.525548,0.111416
59101,213,8893,280,0.492529,0.104909
59201,225,8908,277,0.5151,0.115897
59301,216,8870,287,0.534774,0.115511
59401,211,8906,285,0.485381,0.102415
59501,229,8948,288,0.489489,0.112093
59601,188,8854,290,0.488023,0.0917484
59701,215,8897,287,0.494208,0.106255
59801,213,8936,287,0.518318,0.110402
59901,203,8835,284,0.45542,0.0924502
60001,220,8905,292,0.478768,0.105329
60101,195,8882,293,0.529067,0.103168
60201,197,8957,286,0.480863,0.09473
60301,201,8947,289,0.474449,0.0953643
60401,190,8941,288,0.458756,0.0871637
60501,197,8909,286,0.490743,0.0966764
60601,195,9025,285,0.541284,0.10555
60701,183,8935,283,0.532844,0.0975104
60801,213,8991,284,0.522741,0.111344
60901,207,8972,290,0.509795,0.105528
61001,188,8974,299,0.48161,0.0905427
61101,198,8983,291,0.458363,0.0907558
61201,188,8970,289,0.502039,0.0943834
61301,193,8966,286,0.507388,0.0979258
61401,205,9010,289,0.507283,0.103993
61501,197,9008,291,0.469835,0.0925574
61601,189,8979,295,0.535335,0.101178
61701,185,8931,281,0.47669,0.0881877
61801,181,8965,296,0.508805,0.0920937
61901,169,8944,288,0.51162,0.0864638
62001,188,8968,283,0.49252,0.0925938
62101,185,8951,282,0.4864,0.089984
62201,190,9050,291,0.504856,0.0959226
62301,185,9125,283,0.514383,0.0951609
62401,187,9103,288,0.494365,0.0924463
62501,177,9097,293,0.521428,0.0922927
62601,169,9032,284,0.525961,0.0888875
62701,162,9010,284,0.475106,0.0769672
62801,168,9033,280,0.471503,0.0792124
62901,171,9033,283,0.516099,0.0882528
63001,157,8964,290,0.55504,0.0871413
63101,166,9001,291,0.503711,0.083616
63201,161,9075,290,0.545077,0.0877574
63301,148,9034,290,0.510338,0.07553
63401,155,9011,294,0.501396,0.0777163
63501,171,9047,287,0.540493,0.0924243
63601,159,9072,289,0.481678,0.0765868
63701,157,9104,291,0.532456,0.0835956
63801,160,9089,293,0.479034,0.0766454
63901,153,9019,291,0.477764,0.0730978
64001,166,9092,289,0.505324,0.0838837
64101,145,9061,286,0.504341,0.0731295
64201,152,9082,290,0.508523,0.0772955
64301,156,9101,288,0.451656,0.0704584
64401,141,9066,289,0.547082,0.0771385
64501,137,9049,289,0.527201,0.0722265
64601,140,9093,288,0.509572,0.0713401
64701,144,9152,291,0.440711,0.0634624
64801,147,9118,294,0.48051,0.0706349
64901,129,9116,291,0.496037,0.0639887
65001,141,9105,289,0.488598,0.0688923
65101,146,9168,297,0.532537,0.0777505
65201,141,9147,292,0.489934,0.0690807
65301,139,9094,291,0.465235,0.0646677
65401,140,9079,294,0.517977,0.0725167
65501,133,9092,289,0.503097,0.0669119
65601,122,9098,294,0.542156,0.066143
65701,116,9092,289,0.528055,0.0612544
65801,123,9159,289,0.540892,0.0665298
65901,113,9155,288,0.510246,0.0576578
66001,116,9160,289,0.482912,0.0560178
66101,118,9101,293,0.493032,0.0581778
66201,116,9157,289,0.45704,0.0530166
66301,106,9169,292,0.468263,0.0496358
66401,117,9134,296,0.487579,0.0570468
66501,100,9084,295,0.489188,0.0489188
66601,123,9174,297,0.4556,0.0560387
