cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
40801,784,2826,249,0.5267,0.412933
40901,794,2912,264,0.518321,0.411547
41001,811,2863,250,0.526162,0.426718
41101,806,2817,251,0.54601,0.440084
41201,822,2883,268,0.519492,0.427022
41301,764,2666,265,0.535847,0.409387
41401,811,2973,256,0.518735,0.420694
41501,783,2783,253,0.549567,0.430311
41601,822,2860,273,0.521407,0.428597
41701,822,2903,272,0.494653,0.406605
41801,772,2879,276,0.522825,0.403621
41901,774,2846,271,0.530242,0.410407
42001,758,2781,279,0.499871,0.378902
42101,791,2870,282,0.536002,0.423977
42201,793,2784,266,0.527096,0.417987
42301,823,2947,269,0.507458,0.417638
42401,795,2808,277,0.523247,0.415981
42501,779,2810,275,0.536036,0.417572
42601,786,2875,274,0.551731,0.433661
42701,789,2832,269,0.539286,0.425497
42801,798,2903,282,0.530644,0.423454
42901,777,2829,270,0.558043,0.433599
43001,754,2845,270,0.525696,0.396375
43101,745,2804,273,0.529054,0.394146
43201,767,2860,262,0.511045,0.391972
43301,748,2820,277,0.528393,0.395238
43401,817,2895,277,0.532089,0.434717
43501,750,2857,268,0.53554,0.401655
43601,827,2910,277,0.520191,0.430198
43701,781,2827,285,0.544997,0.425643
43801,801,2900,276,0.526643,0.421841
43901,794,2849,268,0.516391,0.410014
44001,789,2850,278,0.562675,0.44395
44101,781,2931,270,0.512212,0.400037
44201,841,2817,270,0.530582,0.44622
44301,782,2913,254,0.537467,0.420299
44401,771,2798,266,0.520551,0.401345
44501,739,2812,266,0.52957,0.391352
44601,798,2842,264,0.524339,0.418423
44701,782,2824,267,0.532355,0.416302
44801,810,2820,273,0.525279,0.425476
44901,846,2849,271,0.541182,0.45784
45001,803,2901,270,0.53201,0.427204
45101,828,2884,284,0.528329,0.437456
45201,752,2856,265,0.525828,0.395423
45301,776,2928,281,0.501535,0.389191
45401,796,2896,277,0.512777,0.40817
45501,805,2877,276,0.539384,0.434204
45601,817,2934,280,0.508851,0.415731
45701,800,2805,279,0.534489,0.427592
45801,791,2845,278,0.516784,0.408776
45901,816,2926,280,0.53235,0.434398
46001,814,2818,281,0.538735,0.43853
46101,778,2810,278,0.54902,0.427138
46201,823,2913,279,0.541006,0.445248
46301,818,2988,280,0.549404,0.449412
46401,783,2832,282,0.512098,0.400972
46501,823,2860,284,0.52709,0.433795
46601,795,2921,303,0.4958,0.394161
46701,789,2954,291,0.51844,0.409049
46801,798,2871,289,0.529611,0.42263
46901,837,2896,278,0.527673,0.441662
47001,791,2994,293,0.540208,0.427304
47101,850,3018,301,0.517853,0.440175
47201,804,2947,295,0.537105,0.431832
47301,793,2971,288,0.509193,0.40379
47401,839,2927,288,0.542442,0.455109
47501,837,2959,292,0.540329,0.452255
47601,818,3010,305,0.523897,0.428548
47701,793,2889,289,0.541739,0.429599
47801,854,3010,282,0.514569,0.439442
47901,800,2869,283,0.514602,0.411682
48001,834,3054,285,0.51406,0.428726
48101,828,2930,281,0.507724,0.420395
48201,851,2961,291,0.5333,0.453838
48301,853,2918,294,0.545955,0.4657
48401,809,3048,292,0.52856,0.427605
48501,816,3049,291,0.504514,0.411683
48601,864,3028,306,0.515312,0.445229
48701,800,3008,290,0.499343,0.399474
48801,853,2966,294,0.522889,0.446024
48901,809,2994,295,0.493202,0.399001
49001,850,3071,286,0.539914,0.458927
49101,845,2948,287,0.512652,0.433191
49201,853,3070,284,0.532156,0.453929
49301,817,2965,286,0.51723,0.422577
49401,828,2996,295,0.527583,0.436839
49501,815,3101,296,0.517908,0.422095
49601,821,3026,301,0.516122,0.423736
49701,825,2990,292,0.543277,0.448204
49801,805,2960,307,0.544129,0.438024
